,age,education,balance,day,duration,campaign,pdays,previous,subscribed,default_yes,default_nan,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,marital_nan,housing_yes,housing_nan,loan_yes,loan_nan,contact_telephone,contact_nan,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,month_nan
1632,31.0,2.0,1.431046431046431,21,0.592274678111588,1,0.017118402282453638,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1633,25.0,2.0,2.191268191268191,24,0.37339055793991416,2,0.9757489300998573,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1634,56.0,3.0,8.180873180873181,26,0.7467811158798283,1,2.1055634807417976,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1635,40.0,2.0,1.1884961884961884,26,-0.26180257510729615,3,-0.5306704707560628,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1636,39.0,2.0,-0.1981981981981982,27,-0.6137339055793991,1,2.1283880171184024,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1637,26.0,2.0,2.814968814968815,28,1.832618025751073,3,0.07988587731811697,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1638,45.0,2.0,-0.23977823977823978,4,1.3562231759656653,1,-0.5249643366619116,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1639,48.0,2.0,0.817047817047817,4,0.5364806866952789,1,-0.5306704707560628,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1640,60.0,1.0,-0.3783783783783784,4,1.1072961373390557,1,-0.4964336661911555,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1641,29.0,3.0,-0.36867636867636866,4,0.13733905579399142,1,-0.536376604850214,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1642,77.0,3.0,5.024948024948025,4,0.7939914163090128,1,-0.5135520684736091,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1643,33.0,2.0,0.7941787941787942,4,1.0858369098712446,1,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1644,35.0,3.0,-0.09424809424809424,4,-0.3090128755364807,2,-0.5306704707560628,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1645,64.0,1.8,1.248094248094248,4,-0.3562231759656652,2,0.0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1646,80.0,1.0,-0.27442827442827444,4,-0.11587982832618025,1,-0.7360912981455064,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1647,33.0,3.0,-0.3270963270963271,5,0.6566523605150214,1,0.07417974322396577,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1648,41.0,3.0,0.7588357588357588,5,0.0944206008583691,1,-0.5249643366619116,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1649,46.0,2.0,0.061677061677061676,6,0.04291845493562232,1,-0.724679029957204,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1650,67.0,2.0,0.10602910602910603,6,1.6180257510729614,1,-0.5420827389443652,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1651,36.0,3.0,0.306999306999307,6,-0.1072961373390558,1,-0.5249643366619116,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1652,51.0,3.0,-0.38184338184338185,7,1.8283261802575108,2,-0.6619115549215406,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1653,35.0,3.0,-0.3388773388773389,7,-0.04291845493562232,2,-0.536376604850214,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1654,53.0,3.0,2.1365211365211367,7,-0.1072961373390558,4,-0.536376604850214,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1655,46.0,3.0,-0.19265419265419265,10,1.4892703862660943,6,-0.7360912981455064,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1656,78.0,2.0,1.9861399861399862,12,0.3133047210300429,1,-0.005706134094151213,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1657,42.0,3.0,18.811503811503812,12,-0.2575107296137339,2,-0.5306704707560628,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1658,34.0,2.0,0.36382536382536385,12,-0.3605150214592275,1,0.0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1659,34.0,2.0,-0.28967428967428965,12,-0.27896995708154504,2,-0.005706134094151213,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1660,66.0,2.0,0.02494802494802495,12,0.9484978540772532,2,1.1982881597717547,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1661,54.0,3.0,0.7435897435897436,12,-0.30042918454935624,3,0.0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1662,33.0,2.0,-0.11434511434511435,12,0.34763948497854075,1,-0.005706134094151213,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1663,19.0,1.0,0.0395010395010395,12,0.0,1,-0.011412268188302425,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1664,24.0,2.0,0.03257103257103257,12,2.257510729613734,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1665,29.0,3.0,1.8981288981288982,12,0.8326180257510729,1,-0.7532097004279601,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1666,28.0,2.0,2.9064449064449063,12,0.5321888412017167,1,-0.005706134094151213,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1667,31.0,3.0,-0.012474012474012475,12,0.5836909871244635,1,-0.5249643366619116,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1668,54.0,1.0,2.668052668052668,13,0.7639484978540773,1,0.005706134094151213,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1669,54.0,2.0,1.1469161469161469,13,0.10300429184549356,1,-0.5192582025677603,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1670,77.0,1.0,1.9216909216909217,13,0.22746781115879827,1,-0.5192582025677603,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1671,40.0,2.0,-0.20166320166320167,13,0.30042918454935624,1,-0.005706134094151213,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1672,63.0,3.0,-0.38184338184338185,13,0.11587982832618025,1,-0.005706134094151213,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1673,37.0,3.0,1.6881496881496882,13,-0.08583690987124463,1,-0.5420827389443652,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1674,48.0,2.0,0.47054747054747054,13,0.3948497854077253,2,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1675,27.0,2.0,-0.011088011088011088,13,-0.33047210300429186,1,-0.5420827389443652,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1676,35.0,3.0,5.162162162162162,13,0.40772532188841204,1,-0.5249643366619116,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1677,68.0,2.0,0.4123354123354123,13,0.5150214592274678,1,-0.6333808844507846,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1678,37.0,3.0,-0.24532224532224534,13,-0.008583690987124463,1,-0.5420827389443652,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1679,58.0,2.0,-0.2647262647262647,13,0.4291845493562232,3,-0.5420827389443652,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1680,34.0,2.0,0.25571725571725573,14,1.2446351931330473,3,-0.017118402282453638,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1681,50.0,2.0,2.1185031185031185,14,-0.17167381974248927,8,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1682,56.0,1.0,0.22106722106722107,14,-0.06866952789699571,1,-0.017118402282453638,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1683,57.0,1.0,6.1094941094941095,14,1.9914163090128756,4,-0.5135520684736091,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1684,29.0,1.0,0.5703395703395704,14,4.1587982832618025,2,-0.02282453637660485,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1685,75.0,3.0,3.7948717948717947,14,2.459227467811159,1,-0.017118402282453638,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1686,46.0,3.0,-0.13998613998613998,14,0.9871244635193133,4,-0.536376604850214,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1687,72.0,2.0,3.5786555786555785,17,3.7682403433476397,1,-0.005706134094151213,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1688,52.0,3.0,0.022176022176022176,17,0.6008583690987125,1,-0.005706134094151213,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1689,38.0,3.0,0.5024255024255024,17,0.15450643776824036,2,0.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1690,62.0,2.0,1.776160776160776,18,0.030042918454935622,2,0.02282453637660485,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1691,53.0,2.0,-0.2467082467082467,19,1.0128755364806867,1,-0.5249643366619116,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1692,47.0,2.0,0.7047817047817048,21,-0.04291845493562232,3,-0.5192582025677603,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1693,47.0,2.0,-0.12681912681912683,21,0.7167381974248928,1,-0.5420827389443652,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1694,21.0,2.0,-0.23284823284823286,24,0.6266094420600858,1,-0.5306704707560628,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1695,33.0,2.0,-0.2765072765072765,25,-0.1459227467811159,2,1.0442225392296718,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1696,30.0,2.0,-0.1981981981981982,25,1.909871244635193,1,-0.005706134094151213,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1697,33.0,2.0,1.6146916146916146,26,0.22746781115879827,1,0.833095577746077,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1698,66.0,1.8,1.1074151074151075,26,-0.4334763948497854,2,-0.5249643366619116,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1699,27.0,3.0,0.011088011088011088,26,1.2317596566523605,3,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1700,67.0,1.0,0.6091476091476091,26,0.2017167381974249,2,-0.268188302425107,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1701,46.0,2.0,-0.35550935550935553,27,-0.23605150214592274,3,0.005706134094151213,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1702,23.0,3.0,0.09702009702009702,27,4.042918454935623,1,-0.02282453637660485,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1703,60.0,2.0,0.3437283437283437,27,-0.2703862660944206,3,0.5534950071326676,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1704,29.0,3.0,-0.06652806652806653,27,-0.0944206008583691,2,-0.833095577746077,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1705,34.0,2.0,0.9799029799029799,4,2.051502145922747,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1706,26.0,3.0,-0.10395010395010396,5,-0.20600858369098712,2,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1707,28.0,3.0,-0.079002079002079,5,0.43776824034334766,1,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1708,72.0,1.0,1.2148302148302148,5,1.1759656652360515,4,-1.0442225392296718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1709,18.0,1.8,-0.14067914067914067,5,0.8884120171673819,4,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1710,32.0,2.0,-0.05405405405405406,7,0.24034334763948498,3,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1711,77.0,1.8,-0.10672210672210672,7,0.27467811158798283,3,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1712,44.0,2.0,0.04643104643104643,12,-0.18454935622317598,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1713,23.0,2.4,1.3714483714483714,12,0.7510729613733905,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1714,34.0,3.0,1.584892584892585,13,1.648068669527897,3,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1715,32.0,2.0,0.32917532917532916,13,0.22746781115879827,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1716,28.0,2.0,1.2363132363132363,13,1.6652360515021458,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1717,29.0,3.0,-0.40055440055440056,13,0.1459227467811159,1,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1718,24.0,3.0,-0.38115038115038113,14,0.6866952789699571,5,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1719,33.0,3.0,1.2564102564102564,17,1.167381974248927,1,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1720,53.0,2.0,-0.34511434511434513,18,0.648068669527897,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1721,84.0,1.0,0.060984060984060985,18,0.5021459227467812,3,-1.0442225392296718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1722,30.0,2.0,1.796950796950797,19,-0.10300429184549356,2,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1723,35.0,3.0,0.920997920997921,20,-0.351931330472103,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1724,78.0,1.6,1.8413028413028414,20,0.49356223175965663,3,-1.0442225392296718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1725,61.0,2.0,0.4435204435204435,21,-0.0944206008583691,4,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1726,24.0,2.0,1.4012474012474012,24,0.5965665236051502,2,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1727,60.0,2.0,-0.38184338184338185,25,1.738197424892704,4,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1728,29.0,3.0,-0.3333333333333333,25,0.6738197424892703,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1729,52.0,3.0,-0.11295911295911296,25,0.15450643776824036,1,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1730,38.0,2.0,-0.23977823977823978,26,0.41201716738197425,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1731,28.0,2.0,0.13236313236313235,26,0.0,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1732,32.0,2.0,-0.14345114345114346,26,1.261802575107296,2,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1733,54.0,2.0,2.06999306999307,27,2.5064377682403434,1,-1.0442225392296718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1734,45.0,2.0,0.887040887040887,27,0.16738197424892703,2,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1735,63.0,2.0,0.062370062370062374,27,0.776824034334764,2,-1.0442225392296718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1736,29.0,3.0,5.233541233541233,28,1.0171673819742488,3,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1737,33.0,2.4,-0.019404019404019403,28,-0.6437768240343348,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1738,48.0,2.0,-0.38184338184338185,28,0.1459227467811159,5,-1.0442225392296718,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1739,26.0,3.0,-0.02494802494802495,31,2.313304721030043,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1740,52.0,3.0,-0.38184338184338185,9,0.9914163090128756,3,-0.5135520684736091,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1741,75.0,3.0,2.2584892584892584,16,0.11158798283261803,1,0.005706134094151213,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1742,73.0,2.0,1.5932085932085933,17,0.27467811158798283,1,-0.8102710413694721,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1743,22.0,2.0,1.3423423423423424,8,0.9141630901287554,2,-0.8216833095577746,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1744,63.0,2.0,2.3236313236313237,8,0.5321888412017167,1,-0.49072753209700426,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1745,38.0,3.0,-0.32085932085932084,8,0.19742489270386265,2,0.02282453637660485,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1746,44.0,3.0,-0.29799029799029797,9,0.05150214592274678,1,-0.5192582025677603,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1747,35.0,2.0,-0.38184338184338185,9,1.2360515021459229,1,-0.49072753209700426,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1748,29.0,2.0,-0.060291060291060294,9,-0.12017167381974249,2,-0.5192582025677603,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1749,41.0,3.0,-0.3270963270963271,9,0.6781115879828327,1,1.1868758915834523,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1750,62.0,3.0,1.39015939015939,10,0.721030042918455,1,-0.7132667617689016,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1751,62.0,2.0,-0.19334719334719336,11,0.22746781115879827,1,-0.5135520684736091,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
